Deja Vu
Dave Rodgers
154
0,4.860555555555556
1,5.331111111111111
H2,5.801666666666667;12
H3,12.132777777777777;4
H4,14.186111111111112;24
H3,26.121111111111112;4
H2,28.131666666666668;4
H1,30.142222222222223;12
0,36.687222222222225
1,37.20055555555555
H2,37.67111111111111;6
3,40.58
2,41.13611111111111
H1,41.64944444444444;6
1,44.64388888888889
2,45.2
1,45.75611111111111
H3,46.22666666666667;4
2,48.49388888888889
1,49.135555555555555
H0,49.64888888888889;6
1,52.68611111111111
2,53.199444444444445
H3,53.75555555555555;6
2,56.62166666666667
1,57.09222222222222
0,60.129444444444445
1,60.68555555555555
2,61.19888888888889
H3,61.840555555555554;6
2,64.57833333333333
3,65.09166666666667
H4,65.56222222222222;10
0,70.31055555555555
1,71.765
1,72.79166666666667
2,73.64722222222223
3,75.74333333333334
3,76.25666666666666
4,76.77
4,77.28333333333333
0,78.26722222222222
1,79.80722222222222
1,80.74833333333333
2,81.68944444444445
2,82.7161111111111
3,84.38444444444444
3,84.89777777777778
4,85.32555555555555
0,86.26666666666667
1,87.84944444444444
1,88.79055555555556
2,89.64611111111111
2,91.87055555555555
3,92.25555555555556
3,92.81166666666667
4,93.28222222222222
4,94.26611111111112
0,95.59222222222222
1,96.53333333333333
1,97.13222222222223
2,98.1588888888889
3,98.67222222222222
3,99.65611111111112
1,102.26555555555555
2,103.20666666666666
0,103.67722222222223
1,104.66111111111111
1,106.20111111111112
1,106.71444444444444
2,107.185
0,107.69833333333334
1,108.63944444444445
2,110.22222222222223
3,111.16333333333333
3,111.67666666666666
2,112.7461111111111
3,114.15777777777778
4,115.0988888888889
4,115.61222222222223
3,116.63888888888889
1,118.1361111111111
2,119.16277777777778
0,119.67611111111111
1,120.66
1,122.24277777777777
1,122.67055555555555
2,123.26944444444445
0,123.82555555555555
0,124.80944444444444
1,125.70777777777778
2,126.26388888888889
2,127.20500000000001
1,127.67555555555555
1,128.65944444444443
0,129.64333333333335
3,131.56833333333333
2,132.595
4,133.1511111111111
3,133.62166666666667
/
,135.24722222222223
,135.76055555555556
,136.74444444444444
,139.18277777777777
,139.69611111111112
,140.63722222222222
,142.8188888888889
,143.28944444444446
,143.84555555555556
,144.3161111111111
,144.87222222222223
,145.38555555555556
,145.89888888888888
,147.65277777777777
,148.67944444444444
,149.1927777777778
,149.7061111111111
,151.16055555555556
,151.63111111111112
,152.70055555555555
,155.18166666666667
,155.65222222222224
,156.72166666666666
,157.235
,158.30444444444444
,159.45944444444444
,160.35777777777778
,160.78555555555556
,161.76944444444445
,164.7211111111111
,165.23444444444445
,165.74777777777777
,167.33055555555555
,167.8011111111111
,168.35722222222222
,168.82777777777778
,169.29833333333335
,169.81166666666667
,170.79555555555555
,171.26611111111112
,172.2927777777778
,172.72055555555556
,173.31944444444446
,173.83277777777778
,174.3461111111111
,175.28722222222223
,175.80055555555555
,176.2711111111111
,176.82722222222222
,177.34055555555557
,177.8538888888889
,178.66666666666666
,179.22277777777776
,179.69333333333333
,180.76277777777779
,181.2761111111111
,181.74666666666667
,183.28666666666666
,183.75722222222223
,184.39888888888888
,184.82666666666665
,185.34
,185.81055555555557
,186.75166666666667
,187.265
,188.29166666666666
,188.71944444444443
,189.23277777777778
,189.7461111111111
,190.3022222222222
,191.24333333333334
,191.67111111111112
,192.22722222222222
,192.655
,193.2111111111111
,193.72444444444446
,194.70833333333334
,195.17888888888888
,195.735
,198.30166666666668
,199.07166666666666
,199.84166666666667
,200.355
,200.82555555555555
,201.25333333333333
,201.80944444444444
,203.26388888888889
,203.77722222222224
,204.24777777777777
,204.84666666666666
,205.31722222222223
,205.7877777777778
,206.7288888888889
,207.19944444444445
,208.26888888888888
,208.78222222222223
,209.29555555555555
,209.76611111111112
,210.27944444444444
,211.3061111111111
,211.73388888888888
,212.29
,212.76055555555556
,213.18833333333333
,213.74444444444444
,214.7711111111111
,215.32722222222222
,215.79777777777778
,216.78166666666667
,217.295
,217.76555555555555
,219.34833333333333
,219.8188888888889
,220.375
,220.80277777777778
,221.35888888888888
,221.78666666666666
,222.77055555555555
,223.32666666666665
,224.26777777777778
,224.73833333333334
,225.3372222222222
,225.80777777777777
,226.32111111111112
,227.34777777777776
,227.86111111111111
,228.33166666666668
,228.845
,229.31555555555556
,229.87166666666667
,230.72722222222222
,231.24055555555555
,231.7538888888889
,234.27777777777777
,235.09055555555557
,235.90333333333334
,236.3738888888889
,238.29888888888888
,239.8388888888889
,240.78
,241.7211111111111
,243.81722222222223
,244.33055555555555
,244.8011111111111
,245.31444444444443
,246.25555555555556
,247.79555555555555
,248.73666666666668
,249.8488888888889
,250.83277777777778
,252.33
,252.84333333333333
,253.35666666666665
,254.29777777777778
,255.83777777777777
,256.8644444444444
,257.8911111111111
,259.73055555555555
